id_,date,week,business_distinct_code,business_area_code,business_area_name,store_name,address,lng,lat,type 
ChIJ7Q2skgakfDURA9LbOwZ8djE,2019-12-5,1,D,1001077,선릉역_1,스타벅스 르네상스사거리,"1층, 카이트타워, 306 Teheran-ro, Gangnam-gu",127.044088,37.5025541,store
ChIJ7Q2skgakfDURA9LbOwZ8djE,2019-12-5,1,D,1001077,선릉역_1,스타벅스 르네상스사거리,"1층, 카이트타워, 306 Teheran-ro, Gangnam-gu",127.044088,37.5025541,establishment
ChIJL27gwVihfDURW_Fsz7LteJ4,2019-12-5,1,D,1001078,서울 강남구 강남역_2,Chicor Gangnam Station Flagship Store,"2F, 서산빌딩 B1F, 441 Gangnam-daero, Seocho-gu",127.0252943,37.5017254,point_of_interest
ChIJL27gwVihfDURW_Fsz7LteJ4,2019-12-5,1,D,1001078,서울 강남구 강남역_2,Chicor Gangnam Station Flagship Store,"2F, 서산빌딩 B1F, 441 Gangnam-daero, Seocho-gu",127.0252943,37.5017254,store
ChIJL27gwVihfDURW_Fsz7LteJ4,2019-12-5,1,D,1001078,서울 강남구 강남역_2,Chicor Gangnam Station Flagship Store,"2F, 서산빌딩 B1F, 441 Gangnam-daero, Seocho-gu",127.0252943,37.5017254,establishment
ChIJ345pjWeffDURLBeNCxshU6w,2019-12-5,1,D,1001105,서울 동작구 노량진역,다이소 노량진점 ダイソー daiso,"166 Noryangjin-ro, Noryangjin-dong, Dongjak-gu",126.9447798,37.5133185,home_goods_store
ChIJ345pjWeffDURLBeNCxshU6w,2019-12-5,1,D,1001105,서울 동작구 노량진역,다이소 노량진점 ダイソー daiso,"166 Noryangjin-ro, Noryangjin-dong, Dongjak-gu",126.9447798,37.5133185,point_of_interest
ChIJ345pjWeffDURLBeNCxshU6w,2019-12-5,1,D,1001105,서울 동작구 노량진역,다이소 노량진점 ダイソー daiso,"166 Noryangjin-ro, Noryangjin-dong, Dongjak-gu",126.9447798,37.5133185,store
ChIJ345pjWeffDURLBeNCxshU6w,2019-12-5,1,D,1001105,서울 동작구 노량진역,다이소 노량진점 ダイソー daiso,"166 Noryangjin-ro, Noryangjin-dong, Dongjak-gu",126.9447798,37.5133185,establishment
ChIJKZP1weSffDURW-7tnYZdBhI,2019-12-5,1,D,1001105,서울 동작구 노량진역,홀로서기 1,"166 Noryangjin-ro, Noryangjin 1(il)-dong, Dongjak-gu",126.944644,37.51341849999999,book_store
ChIJKZP1weSffDURW-7tnYZdBhI,2019-12-5,1,D,1001105,서울 동작구 노량진역,홀로서기 1,"166 Noryangjin-ro, Noryangjin 1(il)-dong, Dongjak-gu",126.944644,37.51341849999999,point_of_interest
ChIJKZP1weSffDURW-7tnYZdBhI,2019-12-5,1,D,1001105,서울 동작구 노량진역,홀로서기 1,"166 Noryangjin-ro, Noryangjin 1(il)-dong, Dongjak-gu",126.944644,37.51341849999999,store
ChIJKZP1weSffDURW-7tnYZdBhI,2019-12-5,1,D,1001105,서울 동작구 노량진역,홀로서기 1,"166 Noryangjin-ro, Noryangjin 1(il)-dong, Dongjak-gu",126.944644,37.51341849999999,establishment
ChIJSQ_pROGifDURLE8soyL4ZIM,2019-12-5,1,D,1001208,서울 중구 을지로3가역_2,Paris Baguette Café,"310호, 지하상가, 140-6 Euljiro 3(sam)-ga, Jung-gu",126.992607,37.5663962,bakery
ChIJSQ_pROGifDURLE8soyL4ZIM,2019-12-5,1,D,1001208,서울 중구 을지로3가역_2,Paris Baguette Café,"310호, 지하상가, 140-6 Euljiro 3(sam)-ga, Jung-gu",126.992607,37.5663962,food
ChIJSQ_pROGifDURLE8soyL4ZIM,2019-12-5,1,D,1001208,서울 중구 을지로3가역_2,Paris Baguette Café,"310호, 지하상가, 140-6 Euljiro 3(sam)-ga, Jung-gu",126.992607,37.5663962,point_of_interest
ChIJSQ_pROGifDURLE8soyL4ZIM,2019-12-5,1,D,1001208,서울 중구 을지로3가역_2,Paris Baguette Café,"310호, 지하상가, 140-6 Euljiro 3(sam)-ga, Jung-gu",126.992607,37.5663962,store
ChIJSQ_pROGifDURLE8soyL4ZIM,2019-12-5,1,D,1001208,서울 중구 을지로3가역_2,Paris Baguette Café,"310호, 지하상가, 140-6 Euljiro 3(sam)-ga, Jung-gu",126.992607,37.5663962,establishment
ChIJ8TFyaYaXfDURjDAgI1cZc_I,2019-12-5,1,D,1001254,서울 은평구 연신내역_2,Baskin Robbins,"398-7 Galhyeon 1(il)-dong, Eunpyeong-gu",126.9201207,37.618835,food
ChIJ8TFyaYaXfDURjDAgI1cZc_I,2019-12-5,1,D,1001254,서울 은평구 연신내역_2,Baskin Robbins,"398-7 Galhyeon 1(il)-dong, Eunpyeong-gu",126.9201207,37.618835,point_of_interest
ChIJ8TFyaYaXfDURjDAgI1cZc_I,2019-12-5,1,D,1001254,서울 은평구 연신내역_2,Baskin Robbins,"398-7 Galhyeon 1(il)-dong, Eunpyeong-gu",126.9201207,37.618835,store
ChIJ8TFyaYaXfDURjDAgI1cZc_I,2019-12-5,1,D,1001254,서울 은평구 연신내역_2,Baskin Robbins,"398-7 Galhyeon 1(il)-dong, Eunpyeong-gu",126.9201207,37.618835,establishment
ChIJrSdnoxC8fDURrkOSBINWswY,2019-12-5,1,D,1001257,서울 강북구 수유역_2,English speaking optical shop in korea (Leonne),경일빌딩 102호 강북구 서울특별시 KR,127.0249534,37.64108820000001,health
ChIJrSdnoxC8fDURrkOSBINWswY,2019-12-5,1,D,1001257,서울 강북구 수유역_2,English speaking optical shop in korea (Leonne),경일빌딩 102호 강북구 서울특별시 KR,127.0249534,37.64108820000001,point_of_interest
ChIJrSdnoxC8fDURrkOSBINWswY,2019-12-5,1,D,1001257,서울 강북구 수유역_2,English speaking optical shop in korea (Leonne),경일빌딩 102호 강북구 서울특별시 KR,127.0249534,37.64108820000001,store
ChIJrSdnoxC8fDURrkOSBINWswY,2019-12-5,1,D,1001257,서울 강북구 수유역_2,English speaking optical shop in korea (Leonne),경일빌딩 102호 강북구 서울특별시 KR,127.0249534,37.64108820000001,establishment
ChIJ4eDaGHSlfDURM1zPiQAAPCg,2019-12-5,1,D,1001107,방이동 먹자골목,슈타인도르프 브로이,"11 Ogeum-ro 15-gil, Songpa-gu",127.1093882,37.5128735,bar
ChIJ4eDaGHSlfDURM1zPiQAAPCg,2019-12-5,1,D,1001107,방이동 먹자골목,슈타인도르프 브로이,"11 Ogeum-ro 15-gil, Songpa-gu",127.1093882,37.5128735,liquor_store
ChIJ4eDaGHSlfDURM1zPiQAAPCg,2019-12-5,1,D,1001107,방이동 먹자골목,슈타인도르프 브로이,"11 Ogeum-ro 15-gil, Songpa-gu",127.1093882,37.5128735,point_of_interest
ChIJ4eDaGHSlfDURM1zPiQAAPCg,2019-12-5,1,D,1001107,방이동 먹자골목,슈타인도르프 브로이,"11 Ogeum-ro 15-gil, Songpa-gu",127.1093882,37.5128735,store
ChIJ4eDaGHSlfDURM1zPiQAAPCg,2019-12-5,1,D,1001107,방이동 먹자골목,슈타인도르프 브로이,"11 Ogeum-ro 15-gil, Songpa-gu",127.1093882,37.5128735,establishment
ChIJNzOvYd2jfDURNBPfEpJPuu8,2019-12-5,1,D,1001109,강남구 논현역_4,비스토핑,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185844,37.5132911,food
ChIJNzOvYd2jfDURNBPfEpJPuu8,2019-12-5,1,D,1001109,강남구 논현역_4,비스토핑,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185844,37.5132911,point_of_interest
ChIJNzOvYd2jfDURNBPfEpJPuu8,2019-12-5,1,D,1001109,강남구 논현역_4,비스토핑,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185844,37.5132911,store
ChIJNzOvYd2jfDURNBPfEpJPuu8,2019-12-5,1,D,1001109,강남구 논현역_4,비스토핑,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185844,37.5132911,establishment
ChIJ4fN8Yd2jfDURfRS53lFgjHk,2019-12-5,1,D,1001109,강남구 논현역_4,Bistopping,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185026,37.51329399999999,food
ChIJ4fN8Yd2jfDURfRS53lFgjHk,2019-12-5,1,D,1001109,강남구 논현역_4,Bistopping,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185026,37.51329399999999,point_of_interest
ChIJ4fN8Yd2jfDURfRS53lFgjHk,2019-12-5,1,D,1001109,강남구 논현역_4,Bistopping,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185026,37.51329399999999,store
ChIJ4fN8Yd2jfDURfRS53lFgjHk,2019-12-5,1,D,1001109,강남구 논현역_4,Bistopping,"68 Sinbanpo-ro 47-gil, Seocho-gu",127.0185026,37.51329399999999,establishment
ChIJtbLra3WkfDURkVIg9_NQkHI,2019-12-5,1,D,1001111,서울 강남구 강남구청역_1,Nature Republic,"111-44 Samseong-dong, Gangnam-gu",127.0411107,37.5171412,point_of_interest
ChIJtbLra3WkfDURkVIg9_NQkHI,2019-12-5,1,D,1001111,서울 강남구 강남구청역_1,Nature Republic,"111-44 Samseong-dong, Gangnam-gu",127.0411107,37.5171412,store
ChIJtbLra3WkfDURkVIg9_NQkHI,2019-12-5,1,D,1001111,서울 강남구 강남구청역_1,Nature Republic,"111-44 Samseong-dong, Gangnam-gu",127.0411107,37.5171412,establishment
ChIJszv52mq5fDURNmvvmebdnEA,2019-12-5,1,D,1001261,서울 노원구 노원역_1,Starbucks,"502 Nohae-ro, Nowon-gu",127.0636656,37.6543814,cafe
ChIJszv52mq5fDURNmvvmebdnEA,2019-12-5,1,D,1001261,서울 노원구 노원역_1,Starbucks,"502 Nohae-ro, Nowon-gu",127.0636656,37.6543814,food
ChIJszv52mq5fDURNmvvmebdnEA,2019-12-5,1,D,1001261,서울 노원구 노원역_1,Starbucks,"502 Nohae-ro, Nowon-gu",127.0636656,37.6543814,point_of_interest
ChIJszv52mq5fDURNmvvmebdnEA,2019-12-5,1,D,1001261,서울 노원구 노원역_1,Starbucks,"502 Nohae-ro, Nowon-gu",127.0636656,37.6543814,store
ChIJszv52mq5fDURNmvvmebdnEA,2019-12-5,1,D,1001261,서울 노원구 노원역_1,Starbucks,"502 Nohae-ro, Nowon-gu",127.0636656,37.6543814,establishment
ChIJ6aga_j-5fDURdOMIfIHT0rQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,미니스톱노원점,"693-4 Sanggye-dong, Nowon-gu",127.0615422,37.6560809,convenience_store
ChIJ6aga_j-5fDURdOMIfIHT0rQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,미니스톱노원점,"693-4 Sanggye-dong, Nowon-gu",127.0615422,37.6560809,food
ChIJ6aga_j-5fDURdOMIfIHT0rQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,미니스톱노원점,"693-4 Sanggye-dong, Nowon-gu",127.0615422,37.6560809,point_of_interest
ChIJ6aga_j-5fDURdOMIfIHT0rQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,미니스톱노원점,"693-4 Sanggye-dong, Nowon-gu",127.0615422,37.6560809,store
ChIJ6aga_j-5fDURdOMIfIHT0rQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,미니스톱노원점,"693-4 Sanggye-dong, Nowon-gu",127.0615422,37.6560809,establishment
ChIJo4nQRBW5fDURZD9nZ9kxmmQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,STCO노원점,"602-3 Sanggye-dong, Nowon-gu",127.0622088,37.6563587,clothing_store
ChIJo4nQRBW5fDURZD9nZ9kxmmQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,STCO노원점,"602-3 Sanggye-dong, Nowon-gu",127.0622088,37.6563587,point_of_interest
ChIJo4nQRBW5fDURZD9nZ9kxmmQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,STCO노원점,"602-3 Sanggye-dong, Nowon-gu",127.0622088,37.6563587,store
ChIJo4nQRBW5fDURZD9nZ9kxmmQ,2019-12-5,1,D,1001263,서울 노원구 노원역_3,STCO노원점,"602-3 Sanggye-dong, Nowon-gu",127.0622088,37.6563587,establishment
ChIJO5m2bnWkfDURdDQYw4xgNbQ,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,던킨도너츠 강남구청역점,"343 Cheongdam-dong, 학동로, Gangnam-gu",127.0409712,37.5172744,bakery
ChIJO5m2bnWkfDURdDQYw4xgNbQ,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,던킨도너츠 강남구청역점,"343 Cheongdam-dong, 학동로, Gangnam-gu",127.0409712,37.5172744,food
ChIJO5m2bnWkfDURdDQYw4xgNbQ,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,던킨도너츠 강남구청역점,"343 Cheongdam-dong, 학동로, Gangnam-gu",127.0409712,37.5172744,point_of_interest
ChIJO5m2bnWkfDURdDQYw4xgNbQ,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,던킨도너츠 강남구청역점,"343 Cheongdam-dong, 학동로, Gangnam-gu",127.0409712,37.5172744,store
ChIJO5m2bnWkfDURdDQYw4xgNbQ,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,던킨도너츠 강남구청역점,"343 Cheongdam-dong, 학동로, Gangnam-gu",127.0409712,37.5172744,establishment
ChIJ36UmmYqjfDURk-ugUzmqqBo,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,웨딩디바,"112-19 Nonhyeon 2(i)-dong, Gangnam-gu",127.0396385,37.5176135,point_of_interest
ChIJ36UmmYqjfDURk-ugUzmqqBo,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,웨딩디바,"112-19 Nonhyeon 2(i)-dong, Gangnam-gu",127.0396385,37.5176135,clothing_store
ChIJ36UmmYqjfDURk-ugUzmqqBo,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,웨딩디바,"112-19 Nonhyeon 2(i)-dong, Gangnam-gu",127.0396385,37.5176135,store
ChIJ36UmmYqjfDURk-ugUzmqqBo,2019-12-5,1,D,1001115,서울 강남구 강남구청역_2,웨딩디바,"112-19 Nonhyeon 2(i)-dong, Gangnam-gu",127.0396385,37.5176135,establishment
ChIJsxJp7OujfDURhL-pWNqb2q8,2019-12-5,1,D,1001117,강남구 신사역_2,Coffee Smith Garosugil,"13 Dosan-daero 13-gil, Gangnam-gu",127.0229663,37.5186868,cafe
ChIJsxJp7OujfDURhL-pWNqb2q8,2019-12-5,1,D,1001117,강남구 신사역_2,Coffee Smith Garosugil,"13 Dosan-daero 13-gil, Gangnam-gu",127.0229663,37.5186868,food
ChIJsxJp7OujfDURhL-pWNqb2q8,2019-12-5,1,D,1001117,강남구 신사역_2,Coffee Smith Garosugil,"13 Dosan-daero 13-gil, Gangnam-gu",127.0229663,37.5186868,point_of_interest
ChIJsxJp7OujfDURhL-pWNqb2q8,2019-12-5,1,D,1001117,강남구 신사역_2,Coffee Smith Garosugil,"13 Dosan-daero 13-gil, Gangnam-gu",127.0229663,37.5186868,store
ChIJsxJp7OujfDURhL-pWNqb2q8,2019-12-5,1,D,1001117,강남구 신사역_2,Coffee Smith Garosugil,"13 Dosan-daero 13-gil, Gangnam-gu",127.0229663,37.5186868,establishment
ChIJc8wGceijfDURYi48PUA-Or4,2019-12-5,1,D,1001117,강남구 신사역_2,킨코스코리아 신사센터 (Kinko's Sinsa Center),"18 Nonhyeon-dong, Gangnam-gu",127.0203864,37.5144981,point_of_interest
ChIJc8wGceijfDURYi48PUA-Or4,2019-12-5,1,D,1001117,강남구 신사역_2,킨코스코리아 신사센터 (Kinko's Sinsa Center),"18 Nonhyeon-dong, Gangnam-gu",127.0203864,37.5144981,store
ChIJc8wGceijfDURYi48PUA-Or4,2019-12-5,1,D,1001117,강남구 신사역_2,킨코스코리아 신사센터 (Kinko's Sinsa Center),"18 Nonhyeon-dong, Gangnam-gu",127.0203864,37.5144981,establishment
ChIJsdBb7-ujfDUR07tF6ZJSDzI,2019-12-5,1,D,1001117,강남구 신사역_2,알라딘 중고서점 가로수길점,강남대로 152길 45 강남구 서울특별시 KR,127.0226547,37.5183792,book_store
ChIJsdBb7-ujfDUR07tF6ZJSDzI,2019-12-5,1,D,1001117,강남구 신사역_2,알라딘 중고서점 가로수길점,강남대로 152길 45 강남구 서울특별시 KR,127.0226547,37.5183792,point_of_interest
ChIJsdBb7-ujfDUR07tF6ZJSDzI,2019-12-5,1,D,1001117,강남구 신사역_2,알라딘 중고서점 가로수길점,강남대로 152길 45 강남구 서울특별시 KR,127.0226547,37.5183792,store
ChIJsdBb7-ujfDUR07tF6ZJSDzI,2019-12-5,1,D,1001117,강남구 신사역_2,알라딘 중고서점 가로수길점,강남대로 152길 45 강남구 서울특별시 KR,127.0226547,37.5183792,establishment
ChIJXWObkOmjfDURg_rykwkHCqg,2019-12-5,1,D,1001117,강남구 신사역_2,Ateuman,"511-15 Sinsa-dong, Gangnam-gu",127.020545,37.51786,point_of_interest
ChIJXWObkOmjfDURg_rykwkHCqg,2019-12-5,1,D,1001117,강남구 신사역_2,Ateuman,"511-15 Sinsa-dong, Gangnam-gu",127.020545,37.51786,store
ChIJXWObkOmjfDURg_rykwkHCqg,2019-12-5,1,D,1001117,강남구 신사역_2,Ateuman,"511-15 Sinsa-dong, Gangnam-gu",127.020545,37.51786,establishment
ChIJyThMV-mjfDURtJOwqSvG5hU,2019-12-5,1,D,1001117,강남구 신사역_2,Willys,"도산대로 134 1층 윌리스, Gangnam-gu",127.0234013,37.5174063,electronics_store
ChIJyThMV-mjfDURtJOwqSvG5hU,2019-12-5,1,D,1001117,강남구 신사역_2,Willys,"도산대로 134 1층 윌리스, Gangnam-gu",127.0234013,37.5174063,point_of_interest
ChIJyThMV-mjfDURtJOwqSvG5hU,2019-12-5,1,D,1001117,강남구 신사역_2,Willys,"도산대로 134 1층 윌리스, Gangnam-gu",127.0234013,37.5174063,store
ChIJyThMV-mjfDURtJOwqSvG5hU,2019-12-5,1,D,1001117,강남구 신사역_2,Willys,"도산대로 134 1층 윌리스, Gangnam-gu",127.0234013,37.5174063,establishment
ChIJvzaw_-ujfDURHPRNSPChh-0,2019-12-5,1,D,1001117,강남구 신사역_2,가로수약국,"138 Dosan-daero, Gangnam-gu",127.0237956,37.5175605,drugstore
ChIJvzaw_-ujfDURHPRNSPChh-0,2019-12-5,1,D,1001117,강남구 신사역_2,가로수약국,"138 Dosan-daero, Gangnam-gu",127.0237956,37.5175605,health
ChIJvzaw_-ujfDURHPRNSPChh-0,2019-12-5,1,D,1001117,강남구 신사역_2,가로수약국,"138 Dosan-daero, Gangnam-gu",127.0237956,37.5175605,point_of_interest
ChIJvzaw_-ujfDURHPRNSPChh-0,2019-12-5,1,D,1001117,강남구 신사역_2,가로수약국,"138 Dosan-daero, Gangnam-gu",127.0237956,37.5175605,store
ChIJvzaw_-ujfDURHPRNSPChh-0,2019-12-5,1,D,1001117,강남구 신사역_2,가로수약국,"138 Dosan-daero, Gangnam-gu",127.0237956,37.5175605,establishment
ChIJyxxFf-mjfDURrAyF4ZY0ZEI,2019-12-5,1,D,1001117,강남구 신사역_2,GS25,"58 Apgujeong-ro 2-gil, Gangnam-gu",127.0212958,37.5181224,convenience_store
ChIJyxxFf-mjfDURrAyF4ZY0ZEI,2019-12-5,1,D,1001117,강남구 신사역_2,GS25,"58 Apgujeong-ro 2-gil, Gangnam-gu",127.0212958,37.5181224,food
ChIJyxxFf-mjfDURrAyF4ZY0ZEI,2019-12-5,1,D,1001117,강남구 신사역_2,GS25,"58 Apgujeong-ro 2-gil, Gangnam-gu",127.0212958,37.5181224,point_of_interest
ChIJyxxFf-mjfDURrAyF4ZY0ZEI,2019-12-5,1,D,1001117,강남구 신사역_2,GS25,"58 Apgujeong-ro 2-gil, Gangnam-gu",127.0212958,37.5181224,store
ChIJyxxFf-mjfDURrAyF4ZY0ZEI,2019-12-5,1,D,1001117,강남구 신사역_2,GS25,"58 Apgujeong-ro 2-gil, Gangnam-gu",127.0212958,37.5181224,establishment
ChIJLxf9pECjfDURFinDgSw_P9s,2019-12-5,1,D,1001117,강남구 신사역_2,에이쓰리커피집,"511-14, Gangnam-gu",127.020728,37.5179213,cafe
ChIJLxf9pECjfDURFinDgSw_P9s,2019-12-5,1,D,1001117,강남구 신사역_2,에이쓰리커피집,"511-14, Gangnam-gu",127.020728,37.5179213,food
ChIJLxf9pECjfDURFinDgSw_P9s,2019-12-5,1,D,1001117,강남구 신사역_2,에이쓰리커피집,"511-14, Gangnam-gu",127.020728,37.5179213,point_of_interest
ChIJLxf9pECjfDURFinDgSw_P9s,2019-12-5,1,D,1001117,강남구 신사역_2,에이쓰리커피집,"511-14, Gangnam-gu",127.020728,37.5179213,store
ChIJLxf9pECjfDURFinDgSw_P9s,2019-12-5,1,D,1001117,강남구 신사역_2,에이쓰리커피집,"511-14, Gangnam-gu",127.020728,37.5179213,establishment
ChIJZdzrnpWifDUR9256qHF4iPU,2019-12-5,1,D,1001117,강남구 신사역_2,Sikmulhak Coffee,"33 Gangnam-daero 154-gil, Gangnam-gu",127.0216263,37.5183829,cafe
ChIJZdzrnpWifDUR9256qHF4iPU,2019-12-5,1,D,1001117,강남구 신사역_2,Sikmulhak Coffee,"33 Gangnam-daero 154-gil, Gangnam-gu",127.0216263,37.5183829,food
ChIJZdzrnpWifDUR9256qHF4iPU,2019-12-5,1,D,1001117,강남구 신사역_2,Sikmulhak Coffee,"33 Gangnam-daero 154-gil, Gangnam-gu",127.0216263,37.5183829,point_of_interest
ChIJZdzrnpWifDUR9256qHF4iPU,2019-12-5,1,D,1001117,강남구 신사역_2,Sikmulhak Coffee,"33 Gangnam-daero 154-gil, Gangnam-gu",127.0216263,37.5183829,store
ChIJZdzrnpWifDUR9256qHF4iPU,2019-12-5,1,D,1001117,강남구 신사역_2,Sikmulhak Coffee,"33 Gangnam-daero 154-gil, Gangnam-gu",127.0216263,37.5183829,establishment
ChIJl0qHeoijfDURjtsrXq25A3Q,2019-12-5,1,D,1001117,강남구 신사역_2,ROZLEY,"25 Dosan-daero 24-gil, Gangnam-gu",127.0269712,37.5174643,point_of_interest
ChIJl0qHeoijfDURjtsrXq25A3Q,2019-12-5,1,D,1001117,강남구 신사역_2,ROZLEY,"25 Dosan-daero 24-gil, Gangnam-gu",127.0269712,37.5174643,store
ChIJl0qHeoijfDURjtsrXq25A3Q,2019-12-5,1,D,1001117,강남구 신사역_2,ROZLEY,"25 Dosan-daero 24-gil, Gangnam-gu",127.0269712,37.5174643,establishment
ChIJC6tcxPyefDURetUuiSwbTJ4,2019-12-5,1,D,1001119,영등포역_2,부엉이맥주집,"9-2 Yeongjung-ro 4-gil, Yeongdeungpo-gu",126.907544,37.51738539999999,liquor_store
ChIJC6tcxPyefDURetUuiSwbTJ4,2019-12-5,1,D,1001119,영등포역_2,부엉이맥주집,"9-2 Yeongjung-ro 4-gil, Yeongdeungpo-gu",126.907544,37.51738539999999,point_of_interest
ChIJC6tcxPyefDURetUuiSwbTJ4,2019-12-5,1,D,1001119,영등포역_2,부엉이맥주집,"9-2 Yeongjung-ro 4-gil, Yeongdeungpo-gu",126.907544,37.51738539999999,store
ChIJC6tcxPyefDURetUuiSwbTJ4,2019-12-5,1,D,1001119,영등포역_2,부엉이맥주집,"9-2 Yeongjung-ro 4-gil, Yeongdeungpo-gu",126.907544,37.51738539999999,establishment
ChIJ4y_P4g2lfDURKp_YHjQdM9E,2019-12-5,1,D,1001082,선릉역_2,세드라 Cedrat,"15 Yeoksam-ro 67-gil, Gangnam-gu",127.0528736,37.5022961,bakery
ChIJ4y_P4g2lfDURKp_YHjQdM9E,2019-12-5,1,D,1001082,선릉역_2,세드라 Cedrat,"15 Yeoksam-ro 67-gil, Gangnam-gu",127.0528736,37.5022961,food
ChIJ4y_P4g2lfDURKp_YHjQdM9E,2019-12-5,1,D,1001082,선릉역_2,세드라 Cedrat,"15 Yeoksam-ro 67-gil, Gangnam-gu",127.0528736,37.5022961,point_of_interest
ChIJ4y_P4g2lfDURKp_YHjQdM9E,2019-12-5,1,D,1001082,선릉역_2,세드라 Cedrat,"15 Yeoksam-ro 67-gil, Gangnam-gu",127.0528736,37.5022961,store
ChIJ4y_P4g2lfDURKp_YHjQdM9E,2019-12-5,1,D,1001082,선릉역_2,세드라 Cedrat,"15 Yeoksam-ro 67-gil, Gangnam-gu",127.0528736,37.5022961,establishment
ChIJr7m4mxqkfDURkRuiuKVmvYs,2019-12-5,1,D,1001082,선릉역_2,gs25,"25 Seolleung-ro 76-gil, Gangnam-gu",127.0525329,37.5019844,convenience_store
ChIJr7m4mxqkfDURkRuiuKVmvYs,2019-12-5,1,D,1001082,선릉역_2,gs25,"25 Seolleung-ro 76-gil, Gangnam-gu",127.0525329,37.5019844,food
ChIJr7m4mxqkfDURkRuiuKVmvYs,2019-12-5,1,D,1001082,선릉역_2,gs25,"25 Seolleung-ro 76-gil, Gangnam-gu",127.0525329,37.5019844,point_of_interest
ChIJr7m4mxqkfDURkRuiuKVmvYs,2019-12-5,1,D,1001082,선릉역_2,gs25,"25 Seolleung-ro 76-gil, Gangnam-gu",127.0525329,37.5019844,store
ChIJr7m4mxqkfDURkRuiuKVmvYs,2019-12-5,1,D,1001082,선릉역_2,gs25,"25 Seolleung-ro 76-gil, Gangnam-gu",127.0525329,37.5019844,establishment
ChIJhYlMHg6kfDURGNA9eWtJpQ0,2019-12-5,1,D,1001084,서울 강남구 선릉역_1,커피베이 강남선릉점,"42 Seolleung-ro 100-gil, Gangnam-gu",127.050659,37.5066638,cafe
ChIJhYlMHg6kfDURGNA9eWtJpQ0,2019-12-5,1,D,1001084,서울 강남구 선릉역_1,커피베이 강남선릉점,"42 Seolleung-ro 100-gil, Gangnam-gu",127.050659,37.5066638,food
ChIJhYlMHg6kfDURGNA9eWtJpQ0,2019-12-5,1,D,1001084,서울 강남구 선릉역_1,커피베이 강남선릉점,"42 Seolleung-ro 100-gil, Gangnam-gu",127.050659,37.5066638,point_of_interest
ChIJhYlMHg6kfDURGNA9eWtJpQ0,2019-12-5,1,D,1001084,서울 강남구 선릉역_1,커피베이 강남선릉점,"42 Seolleung-ro 100-gil, Gangnam-gu",127.050659,37.5066638,store
ChIJhYlMHg6kfDURGNA9eWtJpQ0,2019-12-5,1,D,1001084,서울 강남구 선릉역_1,커피베이 강남선릉점,"42 Seolleung-ro 100-gil, Gangnam-gu",127.050659,37.5066638,establishment
ChIJx_JXSRSkfDURaouYU5Lf2Tw,2019-12-5,1,D,1001088,삼성역_1,wisewall,"14 Teheran-ro 84-gil, Gangnam-gu",127.0584765,37.5062223,point_of_interest
ChIJx_JXSRSkfDURaouYU5Lf2Tw,2019-12-5,1,D,1001088,삼성역_1,wisewall,"14 Teheran-ro 84-gil, Gangnam-gu",127.0584765,37.5062223,store
ChIJx_JXSRSkfDURaouYU5Lf2Tw,2019-12-5,1,D,1001088,삼성역_1,wisewall,"14 Teheran-ro 84-gil, Gangnam-gu",127.0584765,37.5062223,establishment
ChIJXWDzUhSkfDURB8G3NRzlxWM,2019-12-5,1,D,1001088,삼성역_1,CU 대치플러스점,"9 Teheran-ro 84-gil, Gangnam-gu",127.0586707,37.506551,convenience_store
ChIJXWDzUhSkfDURB8G3NRzlxWM,2019-12-5,1,D,1001088,삼성역_1,CU 대치플러스점,"9 Teheran-ro 84-gil, Gangnam-gu",127.0586707,37.506551,food
ChIJXWDzUhSkfDURB8G3NRzlxWM,2019-12-5,1,D,1001088,삼성역_1,CU 대치플러스점,"9 Teheran-ro 84-gil, Gangnam-gu",127.0586707,37.506551,point_of_interest
ChIJXWDzUhSkfDURB8G3NRzlxWM,2019-12-5,1,D,1001088,삼성역_1,CU 대치플러스점,"9 Teheran-ro 84-gil, Gangnam-gu",127.0586707,37.506551,store
